PN4002    3.14E-12
HN3004    1.90E-11
HN400E    1.56E-11
NN4006    2.20E-12
NU4002    2.44E-11
NK5007    6.64E-11
GU4001    8.02E-11
NN3001    4.21E-13
AD4001    1.91E-11
KO5002    4.63E-11
NO5006    5.47E-11
HK4000    1.62E-11
HN3008    3.02E-11
ND600k    3.68E-11
N04000    1.73E-12
HK4001    3.42E-11
AO6002    3.65E-11
NN4004    8.55E-12
ND3004    2.12E-11
NN500L    5.22E-11
GN4002    7.88E-12
KO5003    2.32E-11
NN3003    3.61E-13
HO4002    3.62E-11
ND600l    7.76E-11
UK4000    3.55E-11
AU4001    7.76E-11
HO4003    8.45E-11
N02000    1.67E-13
HD3003    2.54E-11
VK3000    4.63E-12
DO5005    1.18E-10
HV3000    7.18E-12
DD600F    1.32E-10
NU4004    2.75E-11
DD5008    4.73E-11
HU4004    6.08E-11
AN4002    4.24E-12
NK4000    3.59E-12
DD600G    4.79E-11
HD3004    2.97E-11
VO3000    6.02E-12
HV3001    7.79E-12
HU4005    2.12E-10
HK4002    1.75E-11
OO5003    7.60E-11
NU4003    1.92E-11
HU4006    1.09E-10
O04000    7.89E-12
DV3000    2.11E-11
UD4003    3.97E-11
OO5002    2.89E-11
NV3001    3.57E-13
DV3001    9.96E-12
ND4008    3.21E-11
NV3002    6.55E-13
UO4001    1.33E-10
NK4001    1.17E-11
KO4000    1.45E-11
ED3000    1.32E-13
ED2000    1.60E-13
PP4000    2.08E-13
PD600A    1.56E-11
PD4002    1.32E-11
PP5007    1.54E-13
HD500K    2.14E-11
PP5006    1.30E-11
PH500C    1.99E-11
PH400A    5.94E-12
PH600m    6.71E-12
PH5008    1.73E-11
HH400D    2.38E-11
PP6002    1.41E-11
PH500A    2.06E-11
TH600X    7.31E-12
PH6012    1.65E-11
HH500a    1.25E-11
PP6003    1.38E-12
PN500F    2.36E-11
PH500F    7.17E-12
PH500G    1.34E-11
PP5003    1.30E-12
PP5002    4.97E-12
GH500D    2.79E-11
PH500H    1.53E-11
GD6009    1.94E-11
PG6006    1.79E-11
PD5009    2.22E-11
PH4002    2.33E-11
PH600v    3.67E-11
PG4000    4.24E-12
PH3002    1.64E-11
PH600k    5.19E-12
GD4002    1.86E-11
GH600R    1.05E-11
PG5001    3.94E-12
PH4004    1.63E-11
PD5008    1.67E-11
PH500T    4.82E-12
HH400F    1.15E-11
GH500C    2.43E-11
PG6008    1.89E-11
GH600X    3.18E-11
HH500Z    4.25E-11
PH600l    2.80E-11
GH5007    2.14E-11
TH600b    4.82E-11
DK4005    2.45E-11
PH400D    9.77E-12
HH500t    4.25E-11
PH500a    8.18E-12
PP5004    3.77E-12
PH601P    2.97E-11
PH4003    4.39E-12
PP600B    9.17E-13
PH500Z    7.56E-12
PH600t    3.86E-11
PG6003    1.81E-11
HN500b    2.14E-11
PP5005    4.87E-13
PH400C    2.65E-11
PH4007    1.14E-11
HH400K    1.72E-11
GH600W    8.98E-12
PH600y    3.44E-11
HH500W    4.19E-11
HH500c    3.38E-11
PN4005    1.31E-11
PH400B    2.68E-11
GH4006    9.73E-12
HD400B    2.80E-11
PH600r    3.22E-11
HN400J    2.98E-11
PP5009    1.03E-11
PH4005    1.82E-11
GN600T    1.82E-11
PH4008    1.33E-11
HH500b    1.10E-11
PD500E    3.79E-11
HN500X    2.02E-11
GH600Q    4.05E-11
PH500W    1.34E-11
PH5009    1.34E-11
PH601E    2.44E-11
HH400H    5.93E-11
PG6004    6.83E-12
GH600i    3.06E-11
PH6011    1.11E-11
PN600Q    4.29E-12
PN600K    1.44E-11
GH5008    1.26E-11
PP5008    2.15E-11
PD3002    1.34E-11
PH500P    5.53E-11
PH600n    1.99E-11
HH500k    2.83E-11
HD600m    3.03E-11
HD400F    4.28E-11
PG6005    5.17E-12
GH5009    1.71E-11
PH601G    3.84E-11
GN600F    1.82E-11
AH5006    9.54E-12
AD6007    1.64E-11
HH3008    2.66E-11
PH600w    1.98E-11
AH600J    6.87E-11
GH4002    2.88E-11
PK4002    1.16E-11
GH500F    8.85E-12
HD500L    5.58E-11
PA5001    9.34E-13
HH600S    2.78E-11
PH500e    2.52E-11
GN5006    4.55E-12
PN600T    2.54E-11
AH600T    8.84E-12
GH600e    2.30E-11
PP5001    4.89E-13
PH601N    1.99E-11
PH601S    3.15E-11
HN500T    1.77E-11
PH500X    1.88E-11
PH600z    1.33E-11
PH6015    1.04E-11
PH601R    2.26E-11
PG5007    1.68E-11
HN500e    8.02E-12
PH500B    1.15E-11
PP600D    8.96E-12
PP600C    8.53E-12
PP6009    6.37E-12
GH3002    2.43E-11
GH600f    2.79E-11
HH400C    1.66E-11
AD4002    1.45E-11
GD5006    7.82E-11
AH600g    3.75E-11
PH6017    9.91E-12
PA4000    1.17E-12
AD6008    4.49E-11
GG6002    2.19E-11
AH4003    6.72E-12
PN500N    1.42E-12
PN4006    2.00E-13
PH400F    5.76E-12
AN600E    1.66E-11
AH500A    1.49E-11
PH400E    4.58E-11
AH5009    6.03E-12
PH601X    6.29E-12
PP6004    3.70E-12
PN500H    2.15E-11
PN500C    3.07E-11
PH500f    7.49E-12
PD4003    2.03E-11
GH500A    2.32E-11
HH500T    5.72E-11
HH300B    2.02E-11
PA5003    2.13E-11
HH600W    3.94E-11
AH600K    7.49E-12
PN500L    3.25E-12
ND500J    2.92E-11
GD5005    2.21E-11
AH4004    1.55E-11
PN500A    7.56E-13
PA6009    2.46E-11
TH600h    3.58E-11
